Market_place,URL,Product_name,SKU,Price,Currency,Subject,Author,Date,Review,Stars,like,dislike
lowes.com,https://www.lowes.com/pd/American-Standard-Mainstream-White-WaterSense-Round-Chair-Height-2-Piece-Toilet-12-in-Rough-In-Size/3286026,American Standard  Mainstream White Round Chair Height 2-piece WaterSense Toilet 12-in Rough-In Size (Ada Compliant),Model #3472.128.020,159.0,USD,Not the best value,nothappy,"June 14, 2015","This toilet ended up costing me almost $350 since I can't install it myself. I was charged both a delivery fee and a haul away fee of $70 on top of the installation fee. Within two weeks of installation, the toilet seat started pulling away from the plastic bolts with slipping and sliding. Although it is warrantied for 1 year, the best Lowe's could do was send the install guy out to re-tighten the bolts. Once again, the seat is slipping and sliding with very little use. As far as I'm concerned, this is not a good value for all it cost me to have it installed. The seat is a necessary part of a toilet and I'd think that if the seat slips, American Standard would honor their warranty and replace the seat and bolts with something that works. I also think Lowe's overcharges with delivery, haul away and installation for a simple toilet install. Not happy at about $350 later with the suggestion I buy another toilet seat and have that one installed? Not worth the money to me to buy this toilet and still have to put up with a cheap and sliding toilet seat.",2,1.0,1.0
lowes.com,https://www.lowes.com/pd/American-Standard-Mainstream-White-WaterSense-Round-Chair-Height-2-Piece-Toilet-12-in-Rough-In-Size/3286026,American Standard  Mainstream White Round Chair Height 2-piece WaterSense Toilet 12-in Rough-In Size (Ada Compliant),Model #3472.128.020,159.0,USD,good toilet for the price- beware of deal,JT5414,"March 3, 2019","The toilet has worked well now that it is installed. The tank to bowl kit was missing some parts, which caused some frustration. Lowes would not supply the washer that was missing from the kit, and american standard said they would ship the part. Three weeks later it is still not in. I was able to install itleak-free anyways, jjst a little off balance. Seems to be running well and no issues this far.",4,0.0,0.0
lowes.com,https://www.lowes.com/pd/American-Standard-Mainstream-White-WaterSense-Round-Chair-Height-2-Piece-Toilet-12-in-Rough-In-Size/3286026,American Standard  Mainstream White Round Chair Height 2-piece WaterSense Toilet 12-in Rough-In Size (Ada Compliant),Model #3472.128.020,159.0,USD,Barely flushed toilet paper,PistolPete,"August 7, 2016",Did not havr a good experience with this one. Once installed (what a fun task!). We found iut that it Barely flushed toilet paper. emoved/returned it :-(.,1,2.0,3.0
lowes.com,https://www.lowes.com/pd/American-Standard-Mainstream-White-WaterSense-Round-Chair-Height-2-Piece-Toilet-12-in-Rough-In-Size/3286026,American Standard  Mainstream White Round Chair Height 2-piece WaterSense Toilet 12-in Rough-In Size (Ada Compliant),Model #3472.128.020,159.0,USD,easy to install,DianeOH,"August 20, 2014","We needed to replace our old toilet but there are SO MANY choices out there. I didn't want to go for the cheapest but definitely couldn't afford (or see the need) for the more expensive. This toilet works well, was VERY easy to install, and uses much less water. We'll probably get another of these when we do our other toilets. The seat and lid seem pretty cheap, but that is the least of my worries.",5,0.0,0.0
lowes.com,https://www.lowes.com/pd/American-Standard-Mainstream-White-WaterSense-Round-Chair-Height-2-Piece-Toilet-12-in-Rough-In-Size/3286026,American Standard  Mainstream White Round Chair Height 2-piece WaterSense Toilet 12-in Rough-In Size (Ada Compliant),Model #3472.128.020,159.0,USD,Review for American Standard toilet,mannyb,"August 15, 2019","I purchased this product from the suggestion from plumber. I did install it and all the material was almost included, for some reason it was missing the bolts from the base. the company where I purchased it did provide me with the missing parts. Overall the has a fast flush. however the handle became lose and needs to be pushed back to the original settings. Still I am pleased with the product.",4,0.0,0.0
lowes.com,https://www.lowes.com/pd/American-Standard-Mainstream-White-WaterSense-Round-Chair-Height-2-Piece-Toilet-12-in-Rough-In-Size/3286026,American Standard  Mainstream White Round Chair Height 2-piece WaterSense Toilet 12-in Rough-In Size (Ada Compliant),Model #3472.128.020,159.0,USD,Good enough,Croz,"August 14, 2017",Pleasantly surprised it flushes everything in one flush!The ball flapper of one leaked for the 1st 2 days then stopped. I don't like the new height which is 2 inches taller than the old traditional toilet height.,4,2.0,4.0
lowes.com,https://www.lowes.com/pd/American-Standard-Mainstream-White-WaterSense-Round-Chair-Height-2-Piece-Toilet-12-in-Rough-In-Size/3286026,American Standard  Mainstream White Round Chair Height 2-piece WaterSense Toilet 12-in Rough-In Size (Ada Compliant),Model #3472.128.020,159.0,USD,Replaced over 30 year old toilet,BrewBear,"July 1, 2014",Pro's - Everything you need to install the toilet is in the box... except the water supply line. Was concerned about the floor bolts and wax ring... but it is all in there. Flushes and fills fast. Con's - Use to a more elongated bowl... this one is really round. Had to shop two stores to get a longer water supply line. Over all - Very happy with the toilet... hope it lasts another 30 years.,5,0.0,0.0
lowes.com,https://www.lowes.com/pd/American-Standard-Mainstream-White-WaterSense-Round-Chair-Height-2-Piece-Toilet-12-in-Rough-In-Size/3286026,American Standard  Mainstream White Round Chair Height 2-piece WaterSense Toilet 12-in Rough-In Size (Ada Compliant),Model #3472.128.020,159.0,USD,Mixed opinion,Ellie46,"November 18, 2018","I bought one of these a few months ago, and liked it so much, I bought a 2nd...same model. It doesn't flush like the other and often requires a 2nd flush. The inner parts are somewhat different to the first I bought...seeming more cheaply made. I had a plumber do extensive, expensive checks for clogs, and there was nothing. Called the company. They said to check pipe configuration, and send a picture of the proper one...that's the one I have! They sent me some inner replacement parts, but now I have to call again because one tube is like my original, but is different on the 2nd one...a molded refill tube that is permanently attached to the overflow tube. The original toilet, and the one that never fails, has a clip on refill tube. That's what they sent for replacement, but again, the tube in the 2nd is molded into the overflow tube. It's become a real headache!!! I can't say I'm happy.",3,0.0,0.0
lowes.com,https://www.lowes.com/pd/American-Standard-Mainstream-White-WaterSense-Round-Chair-Height-2-Piece-Toilet-12-in-Rough-In-Size/3286026,American Standard  Mainstream White Round Chair Height 2-piece WaterSense Toilet 12-in Rough-In Size (Ada Compliant),Model #3472.128.020,159.0,USD,wished i got a 1 piece,clbc,"May 5, 2013","Like the toilet except occasionly it leaks around tank bolts tried putting a shim in so it doesn't rock, works for awhile until shim moves some then the one side starts to drip. Try to figure out what else I can do.",4,1.0,1.0
lowes.com,https://www.lowes.com/pd/American-Standard-Mainstream-White-WaterSense-Round-Chair-Height-2-Piece-Toilet-12-in-Rough-In-Size/3286026,American Standard  Mainstream White Round Chair Height 2-piece WaterSense Toilet 12-in Rough-In Size (Ada Compliant),Model #3472.128.020,159.0,USD,Is good,Q,"November 28, 2017",Purchased this toilet due to its length. Install was pain. Had to go back and forth to search for specific tools as this didn't come with a special tool (unlike Delta). Due to the cramp of my bathroom it was a hassle reaching the under bolts. Instructions not as specific in regards to how much to tighten the bolts. No issues with flushing. No clogging. Enough water in toilet. Is round toilet,4,0.0,0.0
lowes.com,https://www.lowes.com/pd/American-Standard-Mainstream-White-WaterSense-Round-Chair-Height-2-Piece-Toilet-12-in-Rough-In-Size/3286026,American Standard  Mainstream White Round Chair Height 2-piece WaterSense Toilet 12-in Rough-In Size (Ada Compliant),Model #3472.128.020,159.0,USD,Easy Install,Bob1,"February 21, 2015","Great product. It was a very easy installation process. All necessary parts were included-did not even have to install the valve. Because this is the Comfort Height model it is a couple of inches taller than most toilets, therefore the supply line MIGHT not be long enough. If you are replacing a toilet, be sure to measure water supply line to determine if you may need to purchase a new one.",5,0.0,0.0
lowes.com,https://www.lowes.com/pd/American-Standard-Mainstream-White-WaterSense-Round-Chair-Height-2-Piece-Toilet-12-in-Rough-In-Size/3286026,American Standard  Mainstream White Round Chair Height 2-piece WaterSense Toilet 12-in Rough-In Size (Ada Compliant),Model #3472.128.020,159.0,USD,Great Product,Happy Customer TX,"August 15, 2021","Bought two of these toilets for our two bathrooms upstairs as part of a remodeling job. They have been installed and are elegant looking, environment friendly and works as intended. One of the toilets came with a broken cover. I called the warranty line and they shipped a new one out within a week. The product is great and the service was great and I will buy their products in the future.",5,0.0,0.0
lowes.com,https://www.lowes.com/pd/American-Standard-Mainstream-White-WaterSense-Round-Chair-Height-2-Piece-Toilet-12-in-Rough-In-Size/3286026,American Standard  Mainstream White Round Chair Height 2-piece WaterSense Toilet 12-in Rough-In Size (Ada Compliant),Model #3472.128.020,159.0,USD,Love this toilet,happymom,"September 9, 2014",We have had this for about a week now and it flushes very well. It is also very quiet and fills very quickly which is nice. It also is not so high that my feet don't touch the floor. We will get another one for our master bath when we update it in the near future. I only gave it a good in the design because I prefer a solid side (for ease of cleaning) and this one has an outline on it.,5,0.0,0.0
lowes.com,https://www.lowes.com/pd/American-Standard-Mainstream-White-WaterSense-Round-Chair-Height-2-Piece-Toilet-12-in-Rough-In-Size/3286026,American Standard  Mainstream White Round Chair Height 2-piece WaterSense Toilet 12-in Rough-In Size (Ada Compliant),Model #3472.128.020,159.0,USD,return,estj,"June 26, 2013",It won't Flush!!,1,4.0,8.0
lowes.com,https://www.lowes.com/pd/American-Standard-Mainstream-White-WaterSense-Round-Chair-Height-2-Piece-Toilet-12-in-Rough-In-Size/3286026,American Standard  Mainstream White Round Chair Height 2-piece WaterSense Toilet 12-in Rough-In Size (Ada Compliant),Model #3472.128.020,159.0,USD,Comfortable taller toilet,Mr-Ed,"June 21, 2014","Easy to install, great value toilet. Everything is in the box, seat, bolts, nuts, wax ring, to install this toilet. Took me less than 40 minutes to remove the old pot and install the new throne. I gave the rating of ""average"" for design because it is a plain white toilet with a plain white seat. Nothing fancy, it works like a toilet should. What more could you ask for at this price?",5,0.0,0.0
lowes.com,https://www.lowes.com/pd/American-Standard-Mainstream-White-WaterSense-Round-Chair-Height-2-Piece-Toilet-12-in-Rough-In-Size/3286026,American Standard  Mainstream White Round Chair Height 2-piece WaterSense Toilet 12-in Rough-In Size (Ada Compliant),Model #3472.128.020,159.0,USD,Poor Quality Inspection,Bill,"March 1, 2014",The water tank did not properly set on the bowl causing a leak. The flange had to be grounded to fit properly. This could have be corrected by better quality control inspection at the factory.,2,1.0,1.0
lowes.com,https://www.lowes.com/pd/American-Standard-Mainstream-White-WaterSense-Round-Chair-Height-2-Piece-Toilet-12-in-Rough-In-Size/3286026,American Standard  Mainstream White Round Chair Height 2-piece WaterSense Toilet 12-in Rough-In Size (Ada Compliant),Model #3472.128.020,159.0,USD,Excellent choice toilet,DrMo,"October 23, 2021",This toilet was an excellent choice for my powder room. I installed myself. It was very easy to manipulate as it was not very heavy. Height on toilet is great. Especially for bad knees! M,5,1.0,1.0
lowes.com,https://www.lowes.com/pd/American-Standard-Mainstream-White-WaterSense-Round-Chair-Height-2-Piece-Toilet-12-in-Rough-In-Size/3286026,American Standard  Mainstream White Round Chair Height 2-piece WaterSense Toilet 12-in Rough-In Size (Ada Compliant),Model #3472.128.020,159.0,USD,Just right!,Vicilynn,"June 20, 2018",I had this toiled installed about 4 months ago and so far have not had any problems with it. Even though the water level in the bowl is fairly low it flushes very well and is easy to clean. Sometimes the chain gets stuck and the water keeps running in but I now stay to make sure it fills before I leave the room. The tank fills quickly so it isn't a problem to wait for it to fill.,5,0.0,0.0
lowes.com,https://www.lowes.com/pd/American-Standard-Mainstream-White-WaterSense-Round-Chair-Height-2-Piece-Toilet-12-in-Rough-In-Size/3286026,American Standard  Mainstream White Round Chair Height 2-piece WaterSense Toilet 12-in Rough-In Size (Ada Compliant),Model #3472.128.020,159.0,USD,fill valve problem,frustrated,"April 8, 2019","Purchased this toilet about 6 months ago. About 2 months age we kept hearing water running. One night I discovered that the toilet was ""running"". the water in the tank was over the set position and running into the overflow. Re-set the water height but within a day we had the same problem. Short of purchasing a new toilet, I have the painstaking task of replacing the fill valve.",2,0.0,1.0
lowes.com,https://www.lowes.com/pd/American-Standard-Mainstream-White-WaterSense-Round-Chair-Height-2-Piece-Toilet-12-in-Rough-In-Size/3286026,American Standard  Mainstream White Round Chair Height 2-piece WaterSense Toilet 12-in Rough-In Size (Ada Compliant),Model #3472.128.020,159.0,USD,reasonably priced,Pixie,"April 23, 2021",A replacement toilet should not cost an arm and a leg. My partially disabled tennant who uses this toilet likes the taller ADA size and I am glad I was able to provide this for him.,5,1.0,1.0
lowes.com,https://www.lowes.com/pd/American-Standard-Mainstream-White-WaterSense-Round-Chair-Height-2-Piece-Toilet-12-in-Rough-In-Size/3286026,American Standard  Mainstream White Round Chair Height 2-piece WaterSense Toilet 12-in Rough-In Size (Ada Compliant),Model #3472.128.020,159.0,USD,Solid waste doesn't wash away from side of bowl.,Spectra91,"May 30, 2021",Very disappointed with flushing of solid material from bowl. Need to flush several times. Then maybe it will work. So where is the money saving. So don't buy America Standard go with Kohler toilet. That is what a friend recommended after I purchased America Standard.,1,1.0,2.0
lowes.com,https://www.lowes.com/pd/American-Standard-Mainstream-White-WaterSense-Round-Chair-Height-2-Piece-Toilet-12-in-Rough-In-Size/3286026,American Standard  Mainstream White Round Chair Height 2-piece WaterSense Toilet 12-in Rough-In Size (Ada Compliant),Model #3472.128.020,159.0,USD,great flush,Mwood,"January 22, 2019","did not know what to expect because you think a toilet is a toilet, but from the first flush I knew this one was different. I was amazed at how little water was used to complete the flush and it was quick and completed the job nicely, and at that point I realized how bad my other toilets were. the big take away for me is that this product is a very good value for the money.",5,0.0,0.0
lowes.com,https://www.lowes.com/pd/American-Standard-Mainstream-White-WaterSense-Round-Chair-Height-2-Piece-Toilet-12-in-Rough-In-Size/3286026,American Standard  Mainstream White Round Chair Height 2-piece WaterSense Toilet 12-in Rough-In Size (Ada Compliant),Model #3472.128.020,159.0,USD,Toilet installment,TnGirl1958,"January 29, 2021",We had a new toilet installed and it works great; the workers were in and out in about 30 minutes. We love the new toilet and would tell others to buy theirs from Lowes.,5,1.0,1.0
lowes.com,https://www.lowes.com/pd/American-Standard-Mainstream-White-WaterSense-Round-Chair-Height-2-Piece-Toilet-12-in-Rough-In-Size/3286026,American Standard  Mainstream White Round Chair Height 2-piece WaterSense Toilet 12-in Rough-In Size (Ada Compliant),Model #3472.128.020,159.0,USD,Slow drain,Youdontknowme,"December 14, 2017",Somebody help me. I bought it and installed it works just fine after one month I did flush and didn't work the bowl was fill up with water. I tried different methods to make it work. It's not clogged. So I put the toilet over the bathtub and I get a bucket I fill up with water then I put in the toilet same thing the water drain slow. What could it Be? Any suggestions ??,1,0.0,4.0
lowes.com,https://www.lowes.com/pd/American-Standard-Mainstream-White-WaterSense-Round-Chair-Height-2-Piece-Toilet-12-in-Rough-In-Size/3286026,American Standard  Mainstream White Round Chair Height 2-piece WaterSense Toilet 12-in Rough-In Size (Ada Compliant),Model #3472.128.020,159.0,USD,"great value for the money,American made",MaryJ,"October 31, 2014",Paul was the customer rep. that helped me with this purchase. He went out of his way to make sure that I not only purchase the best product but helped with the price (sale) and the installation of the product. I was very pleased with Paul and Lowes. I will gladly shop Lowes again. Paul deserves a metal for going above and beyond in his helping me with this purchase.,5,0.0,0.0
lowes.com,https://www.lowes.com/pd/American-Standard-Mainstream-White-WaterSense-Round-Chair-Height-2-Piece-Toilet-12-in-Rough-In-Size/3286026,American Standard  Mainstream White Round Chair Height 2-piece WaterSense Toilet 12-in Rough-In Size (Ada Compliant),Model #3472.128.020,159.0,USD,The Best and GREAT Price.,ALAN,"August 1, 2016","Brought one about a year ago. And it has out performed more than what I thought. The amount of water it uses I thought could NEVER do the job, BUT IT DID! Just brought a second one and going too get a third one soon. Love the Hight of it also.",5,1.0,2.0
lowes.com,https://www.lowes.com/pd/American-Standard-Mainstream-White-WaterSense-Round-Chair-Height-2-Piece-Toilet-12-in-Rough-In-Size/3286026,American Standard  Mainstream White Round Chair Height 2-piece WaterSense Toilet 12-in Rough-In Size (Ada Compliant),Model #3472.128.020,159.0,USD,Looks nice but...,Marz,"May 11, 2022","It is good that it flushes well using little water so good for water conservation. But it sweats, lots of condensation in humid weather, more than my old Kohler! The seat is not comfortable, will need to replace. I would not buy again.",3,1.0,2.0
lowes.com,https://www.lowes.com/pd/American-Standard-Mainstream-White-WaterSense-Round-Chair-Height-2-Piece-Toilet-12-in-Rough-In-Size/3286026,American Standard  Mainstream White Round Chair Height 2-piece WaterSense Toilet 12-in Rough-In Size (Ada Compliant),Model #3472.128.020,159.0,USD,Hardware very poor quality,LynnSue,"May 2, 2013","Had toilet all installed and was sawing off the extra ends on t bolt and the bolt snapped right off, so now I will have to take totally out, get new wax and start all over",2,2.0,5.0
lowes.com,https://www.lowes.com/pd/American-Standard-Mainstream-White-WaterSense-Round-Chair-Height-2-Piece-Toilet-12-in-Rough-In-Size/3286026,American Standard  Mainstream White Round Chair Height 2-piece WaterSense Toilet 12-in Rough-In Size (Ada Compliant),Model #3472.128.020,159.0,USD,,Barb,"May 16, 2019",It’s been in for a week and the water keeps running at random times. I hate to pay a handy man come to fix a brand new toliet,3,1.0,1.0
lowes.com,https://www.lowes.com/pd/American-Standard-Mainstream-White-WaterSense-Round-Chair-Height-2-Piece-Toilet-12-in-Rough-In-Size/3286026,American Standard  Mainstream White Round Chair Height 2-piece WaterSense Toilet 12-in Rough-In Size (Ada Compliant),Model #3472.128.020,159.0,USD,,PreacherKid,"March 30, 2021",Super easy install. Tightening the tank down to the base took more effort than I had anticipated. But it worked great.,5,1.0,1.0
lowes.com,https://www.lowes.com/pd/American-Standard-Mainstream-White-WaterSense-Round-Chair-Height-2-Piece-Toilet-12-in-Rough-In-Size/3286026,American Standard  Mainstream White Round Chair Height 2-piece WaterSense Toilet 12-in Rough-In Size (Ada Compliant),Model #3472.128.020,159.0,USD,It's a toilet... it flushes... I'm happy,Bill,"July 4, 2014","I have to admit. it flushes very quickly compared to the one we installed a in 2004. Best of all was the install.... The installer ran about 30 minutes late but I knew it because the office called to let me know... But he was in. removed the old one, showed me the problems of my old one, installed the new, sealed it and out the door. so far so good.",4,0.0,1.0
lowes.com,https://www.lowes.com/pd/American-Standard-Mainstream-White-WaterSense-Round-Chair-Height-2-Piece-Toilet-12-in-Rough-In-Size/3286026,American Standard  Mainstream White Round Chair Height 2-piece WaterSense Toilet 12-in Rough-In Size (Ada Compliant),Model #3472.128.020,159.0,USD,,Ed,"October 15, 2017",Product was defective. Water allllllll over the bathroom. I had to pay for two installation jobs.,1,2.0,4.0
lowes.com,https://www.lowes.com/pd/American-Standard-Mainstream-White-WaterSense-Round-Chair-Height-2-Piece-Toilet-12-in-Rough-In-Size/3286026,American Standard  Mainstream White Round Chair Height 2-piece WaterSense Toilet 12-in Rough-In Size (Ada Compliant),Model #3472.128.020,159.0,USD,Needs flushing mechanism upgraded,cooper70,"February 25, 2019","Right after purchasing the toilet, we emailed about the toilet running at random for a few seconds. While it doesn't do that anymore, now the handle does not come back up to the off position unless put there intentionally. If we don't do it manually, the toilet will continue to run until we do. This makes it a nuisance when we have company over.",1,0.0,0.0
lowes.com,https://www.lowes.com/pd/American-Standard-Mainstream-White-WaterSense-Round-Chair-Height-2-Piece-Toilet-12-in-Rough-In-Size/3286026,American Standard  Mainstream White Round Chair Height 2-piece WaterSense Toilet 12-in Rough-In Size (Ada Compliant),Model #3472.128.020,159.0,USD,Almost Perfect,TheRealMrEd,"September 1, 2018","Bought this to replace a standard height toilet that had a cracked tank. Compared to other toilets with the same features, this one is a great deal. Everything was in the box & the instructions were very clear. The reason I gave only 4 stars was due to the placement of the seat bolt holes on the base. I have a bidet that mounts under the seat, using the seat bolts for mounting, and a slow close seat. The holes are just behind where every other toilet I have installed or replaced the seat, mounting holes have been. When I put the bolts through the seat & bidet, I had to push back enough to almost crack the bidet sprayer housing.When I finally got the bolts tightened enough so the seat wouldn't shift, There was a 1"" gap between the seat & the bowl rim. I ended up buying a seat with a built in bidet for almost the same price as the toilet. Not too bad though, considering that a toilet with a bidet starts out at 3 times the price of this one.",4,0.0,0.0
lowes.com,https://www.lowes.com/pd/American-Standard-Mainstream-White-WaterSense-Round-Chair-Height-2-Piece-Toilet-12-in-Rough-In-Size/3286026,American Standard  Mainstream White Round Chair Height 2-piece WaterSense Toilet 12-in Rough-In Size (Ada Compliant),Model #3472.128.020,159.0,USD,"Not bad so far, but get a different seat",Chris,"January 18, 2017","The Tank and Bowl are both decent enough, but the toilet seat that came with this is very obviously cheaply made. I ended up getting a different seat from the local hardware store that is ten times the quality. The flomaster float needed adjusted but that is easy enough once you find the directions to do so. Overall not bad for the price.",3,0.0,0.0
lowes.com,https://www.lowes.com/pd/American-Standard-Mainstream-White-WaterSense-Round-Chair-Height-2-Piece-Toilet-12-in-Rough-In-Size/3286026,American Standard  Mainstream White Round Chair Height 2-piece WaterSense Toilet 12-in Rough-In Size (Ada Compliant),Model #3472.128.020,159.0,USD,Chair height toilet,john,"August 7, 2018",Due to a family member breaking their femur we required a higher toilet. As always went to Lowe's looking for a budget-friendly toilet that would suit my needs. Low-volume flushing toilet is great. It was very easy to install I've had absolutely no problems with this unit. If I had to do it all over again I would buy the exact same toilet,5,0.0,0.0
lowes.com,https://www.lowes.com/pd/American-Standard-Mainstream-White-WaterSense-Round-Chair-Height-2-Piece-Toilet-12-in-Rough-In-Size/3286026,American Standard  Mainstream White Round Chair Height 2-piece WaterSense Toilet 12-in Rough-In Size (Ada Compliant),Model #3472.128.020,159.0,USD,Good Toilet,Nick32,"June 13, 2018","Works good most of the time, but the flapper does not always seat itself at times. It is the same flapper that was in toilet I replaced. I have a four year old American Standard in my other bathroom and the flapper in it works excellent. The flapper is bigger and mounts differently in the tank. you should go back to this type of flapper.",4,0.0,0.0
lowes.com,https://www.lowes.com/pd/American-Standard-Mainstream-White-WaterSense-Round-Chair-Height-2-Piece-Toilet-12-in-Rough-In-Size/3286026,American Standard  Mainstream White Round Chair Height 2-piece WaterSense Toilet 12-in Rough-In Size (Ada Compliant),Model #3472.128.020,159.0,USD,extra height toilet,home,"September 21, 2013",Excellent for those with back problems...or just getting a little older!,5,1.0,1.0
lowes.com,https://www.lowes.com/pd/American-Standard-Mainstream-White-WaterSense-Round-Chair-Height-2-Piece-Toilet-12-in-Rough-In-Size/3286026,American Standard  Mainstream White Round Chair Height 2-piece WaterSense Toilet 12-in Rough-In Size (Ada Compliant),Model #3472.128.020,159.0,USD,Greater quality for the $,Rehab contractor,"November 20, 2022",This is a good go to commode for renovation. Either the round or elongated style depending on the size of the bathroom. Prefer this as opposed to the store brand bottom of the line toilets. Much easier to install and the look and quality is far and above the cheapest units. For the few bucks difference go with this better quality set.,5,0.0,0.0
lowes.com,https://www.lowes.com/pd/American-Standard-Mainstream-White-WaterSense-Round-Chair-Height-2-Piece-Toilet-12-in-Rough-In-Size/3286026,American Standard  Mainstream White Round Chair Height 2-piece WaterSense Toilet 12-in Rough-In Size (Ada Compliant),Model #3472.128.020,159.0,USD,Seat has MAJOR mounting flaw...can't tighten bolts,Jeff,"March 29, 2019","Just installed this toilet. It went together pretty easily, though the china doesn't extend far enough back to hold the tank. You really need to get the tank on tight because it almost seems to just be hanging on the edge without much support. Ok, the seat attachment is a complete joke. the plastic bolts for the seat come with plastic WINGED nuts. The problem is that there is not enough space to turn the plastic WING nuts because the stupid WING gets in the way!! You can't physically turn the nuts to tighten because the wing hits the china. What dummy thought of this?! They need to use NON-WINGED nuts, so the nut will tune because there is almost NO space for a nut...definitely not a nut with a HUGE WING on it! So I juryrigged it together with some old nasty, rusty bolts with non winged nuts that I could actually turn in the space provided. Good thing you can shut the flap to hide my nasty, rusty bolts. Can't believe noone at the company noticed this!",2,0.0,2.0
lowes.com,https://www.lowes.com/pd/American-Standard-Mainstream-White-WaterSense-Round-Chair-Height-2-Piece-Toilet-12-in-Rough-In-Size/3286026,American Standard  Mainstream White Round Chair Height 2-piece WaterSense Toilet 12-in Rough-In Size (Ada Compliant),Model #3472.128.020,159.0,USD,Easy and fast,Andy,"November 8, 2013","Very easy installaton, only took 10 minutes, ready to go!",4,1.0,1.0
lowes.com,https://www.lowes.com/pd/American-Standard-Mainstream-White-WaterSense-Round-Chair-Height-2-Piece-Toilet-12-in-Rough-In-Size/3286026,American Standard  Mainstream White Round Chair Height 2-piece WaterSense Toilet 12-in Rough-In Size (Ada Compliant),Model #3472.128.020,159.0,USD,Defective! Prepare for a high water bill!,DAT84,"August 11, 2019","Among the other issues with this toilet, of which there are many, I am constantly finding this toilet with the flap stuck open, allowing it to run non stop. Just tonight, I found it stuck, a mere 2 to 3 hours after the last flush. Assuming a gallon per minute, there's almost 200 gallons of water, wasted! Imagine if that last flush would have happened before we left for vacation? 60 gal/hour could turn into 10,000 gallons over the course of a week. All because of a shotty flap design on a $0.50 flap that is poorly designed and gets stuck constantly. Secondly, to get it to flush, I have to hold the flusher down for 2 to 3 seconds, otherwise the bowl just fills up and settles. Yes, I've tried numerous adjustments, but nothing helps. If you make ""adult sized"" number two's, you WILL be double and maybe even triple flushing. Give me back my old toilet that used an extra gallon of water per flush, but got the job fine with just one flush, 99 percent of the time.",2,0.0,1.0
lowes.com,https://www.lowes.com/pd/American-Standard-Mainstream-White-WaterSense-Round-Chair-Height-2-Piece-Toilet-12-in-Rough-In-Size/3286026,American Standard  Mainstream White Round Chair Height 2-piece WaterSense Toilet 12-in Rough-In Size (Ada Compliant),Model #3472.128.020,159.0,USD,"Doesn't clean well, bowl cracked in 1 month",Disappointed,"December 21, 2017","Doesn't clean well. Yes it would probably flush golf balls. We don't often try to flush them. 2 flushes are sometimes needed to get rid of the ""marks"". The bowl cracked in the front in about 1 month. Best look around before you buy one of these. I would give it no stars if I could. Now I have to buy and install another toilet.",1,0.0,0.0
lowes.com,https://www.lowes.com/pd/American-Standard-Mainstream-White-WaterSense-Round-Chair-Height-2-Piece-Toilet-12-in-Rough-In-Size/3286026,American Standard  Mainstream White Round Chair Height 2-piece WaterSense Toilet 12-in Rough-In Size (Ada Compliant),Model #3472.128.020,159.0,USD,American Standard Toilet,Scotty,"February 21, 2018","Replaced a Kohler unit that had been installed without all the parts. Learned that the Kohler parts were proprietary, you must order from factory the entire kit, and pay shipping and taxes. This kit is expensive and you have to wait about two weeks. The American standard one works great and the repair kit is currently under $20.",5,0.0,0.0
lowes.com,https://www.lowes.com/pd/American-Standard-Mainstream-White-WaterSense-Round-Chair-Height-2-Piece-Toilet-12-in-Rough-In-Size/3286026,American Standard  Mainstream White Round Chair Height 2-piece WaterSense Toilet 12-in Rough-In Size (Ada Compliant),Model #3472.128.020,159.0,USD,Quality product but.,Flugle,"September 30, 2020","Attractive and fairly light weight to install. However, parts were missing for assembly. Specifically: 1. the plastic anchor washers for the base bowl bolts. 2. The nuts for the tank hold down bolts were the wrong size - too large. Parts supplier needs better quality control. Nice to have everything needed in one box.",5,0.0,0.0
lowes.com,https://www.lowes.com/pd/American-Standard-Mainstream-White-WaterSense-Round-Chair-Height-2-Piece-Toilet-12-in-Rough-In-Size/3286026,American Standard  Mainstream White Round Chair Height 2-piece WaterSense Toilet 12-in Rough-In Size (Ada Compliant),Model #3472.128.020,159.0,USD,"Great price, economical & easy install",Buck,"December 30, 2014","The reason we purchased the round bowl is due to young grandchildren. Easier for them to sit on & we don't find a surprise on the front of the bowl that won't flush when they are done, like we do with our elongated bowls. The toilet only uses 1.5 Gallons of water per flush and is quiet. A plus is also the higher height.",5,0.0,0.0
lowes.com,https://www.lowes.com/pd/American-Standard-Mainstream-White-WaterSense-Round-Chair-Height-2-Piece-Toilet-12-in-Rough-In-Size/3286026,American Standard  Mainstream White Round Chair Height 2-piece WaterSense Toilet 12-in Rough-In Size (Ada Compliant),Model #3472.128.020,159.0,USD,best height,icelilly,"December 14, 2018","I got this higher toilet as a replacement. The height is better for someone with physical problems like bad knees or back. I had Lowes install it and couldn't be happier with the guy, nice and knew what he was doing. Got it done in about an hour. I am very happy that they also warranty the work. I am glad I chose Lowes.",5,0.0,0.0
